Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,564667.134936,4991100.93178,gen1249Mother4104Father2052DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,0,2,2,0,1,1,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,0,2,2,0,2,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,0,2,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,0,2,2,0,1,1,0,2,0,2,0,2,0,2,2,0,0,2,1,1,2,0,1,1,1,1,2,0,0,2,1,1,0,2,0,2
1,541634.873602,4984684.59292,gen1249Mother3515Father2664DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,2,0,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,2,0,2,0,2,0,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,0,2,0,2,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,2,0,1,1,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,0,2,1,1,2,0,0,2,0,2,0,2,2,0,1,1,0,2,0,2,0,2,1,1,1,1,0,2
1,528054.904292,4946598.3189,gen1249Mother2723Father2443DispersedFromSubpop1,1,0,0,0,2,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,2,0,1,1,0,2,2,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,0,2,2,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,2,0,0,2,1,1,2,0,2,0,0,2,2,0,2,0,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,2,0,1,1,2,0,2,0,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,2,0,0,2,0,2,2,0,1,1,0,2,2,0,2,0,1,1,0,2,0,2,1,1,0,2,1,1,0,2,2,0,1,1,0,2,1,1,2,0,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0
1,483947.55049,4939761.74475,gen1249Mother1420Father2984DispersedFromSubpop1,0,0,0,2,0,1,1,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,2,0,0,2,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,1,1,0,2,2,0,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,0,2,1,1,1,1,2,0,2,0,1,1,0,2,1,1,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,2,0,2,0,0,2,2,0,1,1,1,1,1,1,2,0
1,494889.903262,4910517.17148,gen1249Mother3266Father1139DispersedFromSubpop1,0,0,0,2,0,1,1,1,1,0,2,1,1,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,1,1,0,2,0,2,0,2,2,0,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,2,0,1,1,0,2,0,2,2,0,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,2,0,1,1,0,2,0,2,0,2,1,1,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0
1,561444.649374,4986251.83176,gen1249Mother268Father3194DispersedFromSubpop1,1,0,0,1,1,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,0,2,1,1,0,2,1,1,0,2,1,1,0,2,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,1,1,2,0,2,0,2,0,2,0,0,2,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,1,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,2,0,0,2
1,528747.024424,4907855.78053,gen1249Mother3201Father667DispersedFromSubpop1,1,0,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,2,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,1,1,0,2,2,0,0,2,0,2,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,2,2,0,0,2,1,1,0,2,1,1,0,2,2,0,2,0,0,2,1,1,0,2,0,2,2,0,1,1,0,2,2,0,0,2,1,1,0,2
1,542934.890959,4909520.4106,gen1249Mother270Father3961DispersedFromSubpop1,0,0,0,2,0,0,2,1,1,0,2,1,1,0,2,2,0,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,1,1,0,2,1,1,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,1,1,1,1,1,0,2,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,0,2,2,0,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,2,0,0,2,1,1,1,1,1,1,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,1,1,0,2,2,0,2,0,0,2,1,1,1,1,1,1,0,2,1,1,0,2,1,1
1,542266.941607,4906902.59331,gen1249Mother271Father3254DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,0,2,2,0,1,1,0,2,0,2,0,2,0,2,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,0,2,0,2,0,2,0,2,1,1,2,0,2,0,1,1,2,0,0,2,0,2,2,0,0,2,0,2,2,0,2,0,0,2,0,2,2,0,1,1,0,2,2,0,2,0,1,1,1,1,0,2,0,2,1,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,2,0
1,552734.027197,4937599.44414,gen1249Mother272Father3362DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,2,1,1,2,0,0,2,2,0,2,0,1,1,2,0,0,2,0,2,2,0,2,0,1,1,2,0,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,0,2,1,1,2,0,2,0,0,2,0,2,0,2,1,1,0,2,1,1,0,2,2,0,1,1,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,1,1,2,0,1,1,0,2
1,555928.609888,4951198.71334,gen1249Mother273Father2561DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,0,2,2,0,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,0,2,2,0,1,1,2,0,1,1,0,2,2,0,2,0,1,1,1,1,2,0,0,2,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2,0,2,1,1,2,0,2,0,1,1,0,2,2,0,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,0,2,1,1,2,0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,0,2,0,2,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,2,0
1,513137.341292,4909249.80154,gen1249Mother3753Father274DispersedFromSubpop1,0,0,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0,2,0,1,1,2,0,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,2,0,1,1,2,0,1,1,1,1,0,2,2,0,0,2,0,2,0,2,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2,1,1,2,0,2,0,0,2,2,0,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,1,1
1,506461.765597,4954900.40039,gen1249Mother3832Father16DispersedFromSubpop1,1,0,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,0,2,2,0,0,2,2,0,2,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2,2,0,2,0,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,1,1,0,2,2,0,1,1,2,0,0,2,0,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1
1,498772.147696,4963023.75819,gen1249Mother2875Father2235DispersedFromSubpop1,1,0,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,2,0,0,2,2,0,1,1,1,1,2,0,0,2,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,1,1,2,0,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,1,1,0,2,2,0,2,0,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,1,1,0,2,0,2,1,1,2,0,0,2,2,0,1,1,2,0,0,2,1,1,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0
1,509219.42631,4950661.57048,gen1249Mother277Father3257DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0,0,2,2,0,0,2,1,1,1,1,0,2,0,2,1,1,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,1,1,2,0,1,1,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,1,1,2,0,2,0,0,2,2,0,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1,0,2,0,2,1,1,2,0,1,1,0,2,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,0,2,0,2,2,0,0,2,1,1,0,2,0,2,2,0,2,0,2,0,0,2,1,1,0,2,2,0,0,2,0,2,2,0,1,1,1,1,2,0,0,2
1,557070.292113,4988287.49571,gen1249Mother278Father117DispersedFromSubpop1,0,0,0,1,1,0,2,1,1,0,2,0,2,2,0,1,1,0,2,2,0,0,2,2,0,1,1,0,2,1,1,0,2,2,0,0,2,0,2,0,2,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,0,2,2,0,1,1,2,0,2,0,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,1,1,2,0,1,1,0,2,0,2,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
1,543470.390856,4920276.29586,gen1249Mother279Father2196DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,2,0,0,2,0,2,2,0,2,0,2,0,1,1,2,0,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,0,2,0,2,1,1,1,1,1,1,0,2,2,0,2,0,0,2,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,2,0,0,2,0,2,0,2,2,0,0,2,0,2,1,1,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,1,1
1,484460.651495,4963643.60201,gen1249Mother2998Father3704DispersedFromSubpop1,1,0,0,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,0,2,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,1,1,0,2,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,2,0,1,1,1,1,1,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,2,0,2,0,1,1,1,1,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,2,0,0,2,2,0,2,0
1,557091.739313,4997201.30505,gen1249Mother2787Father238DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,0,2,2,0,1,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,2,0,2,0,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,2,0,2,2,0,2,0,0,2,1,1,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,2,0,2,0,1,1,0,2,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,0,2,2,0,0,2,1,1,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2
1,508681.634047,4990433.57123,gen1249Mother4825Father527DispersedFromSubpop1,1,0,0,1,1,1,1,2,0,0,2,0,2,0,2,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,0,2,2,0,1,1,2,0,0,2,1,1,1,1,2,0,2,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,0,2,2,0,1,1,0,2,0,2,2,0,0,2,1,1,0,2,1,1,2,0,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,0,2,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,0,2,2,0,2,0,2,0,1,1,0,2,1,1,0,2
1,512581.33301,4986878.48282,gen1249Mother283Father2433DispersedFromSubpop1,1,0,0,0,2,2,0,1,1,0,2,1,1,0,2,2,0,2,0,0,2,2,0,1,1,0,2,1,1,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,0,2,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,0,2,0,2,1,1,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,1,1
1,509853.679221,4934920.30375,gen1249Mother38Father1848DispersedFromSubpop1,0,0,0,1,1,2,0,2,0,1,1,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2,0,2,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,2,0,2,0,1,1,1,1,1,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,0,2,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,1,1,0,2,0,2,1,1,0,2,0,2,2,0,1,1,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
1,541430.314524,4915577.37019,gen1249Mother3167Father4540DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,0,2,0,2,2,0,0,2,1,1,0,2,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,0,2,0,2,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,2,0,1,1,2,0,1,1,0,2,2,0,2,0,2,0,2,0,2,0,1,1,1,1
1,481751.757719,4975150.60622,gen1249Mother1449Father3674DispersedFromSubpop1,1,0,0,2,0,1,1,1,1,2,0,0,2,0,2,2,0,1,1,0,2,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,2,0,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,2,0,0,2,2,0,1,1,0,2,0,2,0,2,2,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,0,2,2,0,1,1,0,2,0,2,2,0,0,2,0,2,2,0,0,2,1,1,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,1,1,0,2,2,0,0,2,0,2,1,1,2,0,2,0,2,0,0,2,1,1,0,2,2,0,2,0,2,0,2,0,2,0,0,2,0,2,1,1,0,2
1,544455.607684,4908557.66442,gen1249Mother287Father51DispersedFromSubpop1,1,0,0,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,1,1,2,0,2,0,1,1,0,2,2,0,1,1,0,2,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,2,0,0,2,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,0,2,2,0,2,0,1,1,0,2,2,0,1,1,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,0,2,1,1,1,1,1,1,2,0,2,0,0,2,0,2,0,2,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1
1,511037.871497,4938577.69152,gen1249Mother3862Father4958DispersedFromSubpop1,0,0,0,2,0,0,2,1,1,0,2,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,0,2,1,1,2,0,1,1,2,0,0,2,1,1,0,2,2,0,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,2,0,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,0,2,0,2,2,0,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,1,1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,2,2,0,0,2,1,1,1,1,1,1,2,0,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1
1,511052.417567,4910191.71902,gen1249Mother908Father2685DispersedFromSubpop1,0,0,0,2,0,2,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,1,1,0,2,1,1,2,0,2,0,0,2,2,0,0,2,0,2,1,1,2,0,1,1,0,2,1,1,0,2,0,2,2,0,2,0,1,1,0,2,1,1,2,0,2,0,1,1,2,0,2,0,1,1,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,1,1,0,2,0,2,1,1,0,2,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0,1,1,0,2,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,2,0,1,1,0,2,2,0,1,1
1,487573.553755,4924523.6788,gen1249Mother2380Father4322DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,2,1,1,2,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0,0,2,2,0,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,2,0,0,2,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,0,2,0,2,2,0,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,2,0,1,1
1,526326.730502,4943007.04377,gen1249Mother291Father1865DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,0,2,2,0,1,1,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,0,2,0,2,2,0,0,2,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,0,2,1,1,2,0,0,2,1,1,0,2,2,0,1,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1
