Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,548803.238127,4943076.50191,T1249M4382F2463Pop1,1,0,0,1,1,2,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,1,1,1,1,2,0,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,1,1,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,0,2,0,2,2,0,1,1,0,2,1,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,1,1,1,1,0,2,2,0,2,0,0,2,0,2,2,0,1,1,1,1,2,0,0,2,0,2,1,1,0,2,0,2,0,2,1,1,2,0
1,545262.144244,4959295.93071,T1249M3833F1429Pop1,0,0,0,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,0,2,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,2,0,0,2,0,2,2,0,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,2,0,2,2,0,0,2,2,0,0,2,1,1,2,0,0,2,1,1,2,0,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,2,0,2,2,0,0,2,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,0,2,0,2,0,2,2,0
1,505599.054053,4941733.62139,T1249M366F144Pop1,0,0,0,2,0,0,2,0,2,2,0,1,1,2,0,2,0,0,2,1,1,1,1,2,0,0,2,0,2,1,1,0,2,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,2,0,2,2,0,0,2,1,1,0,2,1,1,0,2,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,1,1,2,0,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,0,2,2,0,1,1,1,1,0,2,0,2,2,0,1,1,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,1,1,2,0,1,1,2,0,0,2,0,2,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,1,1,1,1,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,2,0,0,2
1,507155.179713,4960431.07418,T1249M145F1787Pop1,1,0,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,2,0,0,2,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,0,2,0,2,1,1,0,2,0,2,0,2,1,1,0,2,0,2,2,0,1,1,0,2,1,1,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,2,0,2,1,1,2,0,2,0,0,2,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,0,2,2,0,0,2,0,2,0,2,2,0,1,1,1,1,1,1
1,536675.922835,4946821.43973,T1249M1619F146Pop1,1,0,0,1,1,0,2,1,1,0,2,2,0,1,1,2,0,0,2,2,0,2,0,2,0,0,2,0,2,1,1,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,0,2,0,2,2,0,1,1,0,2,1,1,2,0,2,0,2,0,0,2,1,1,0,2,1,1,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,0,2,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1
1,555831.577608,4917366.15967,T1249M147F2842Pop1,0,0,0,1,1,2,0,0,2,0,2,1,1,0,2,0,2,0,2,2,0,2,0,2,0,0,2,1,1,1,1,1,1,0,2,0,2,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,0,2,0,2,0,2,0,2,0,2,2,0,1,1,2,0,2,0,2,0,2,0,0,2,2,0,0,2,1,1,1,1,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,2,2,0,0,2,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,1,1,2,0,0,2,1,1
1,525411.158926,4940562.23231,T1249M3911F4324Pop1,1,0,0,2,0,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,2,0,2,0,0,2,1,1,0,2,0,2,2,0,1,1,1,1,1,1,0,2,0,2,1,1,1,1,0,2,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,1,1,0,2,1,1,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,1,1,2,0,0,2,2,0,1,1,1,1,0,2,2,0,2,0,2,0,0,2,1,1,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,0,2,0,2,1,1,2,0,0,2,2,0,2,0,2,0
1,493714.355509,4990825.10319,T1249M3788F1820Pop1,0,0,0,0,2,1,1,1,1,2,0,0,2,0,2,1,1,0,2,1,1,0,2,2,0,1,1,1,1,0,2,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,1,1,0,2,1,1,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,2,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,2,0,1,1,2,0,0,2,0,2,1,1,1,1,2,0,1,1,0,2,1,1,0,2,0,2,2,0,2,0,0,2,2,0,2,0,1,1
1,516626.608031,4942552.18077,T1249M2593F2132Pop1,1,0,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,2,0,1,1,0,2,2,0,2,0,1,1,1,1,0,2,1,1,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,0,2,2,0,2,0,1,1,0,2,1,1,2,0,1,1,0,2,0,2,2,0,2,0,1,1,0,2,1,1,0,2,2,0,2,0,2,0,2,0,1,1,2,0,0,2,0,2,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,2,2,0,1,1,1,1
1,532902.312243,4966671.97701,T1249M1842F151Pop1,1,0,0,1,1,1,1,1,1,2,0,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,0,2,2,0,0,2,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,0,2,1,1,0,2,1,1,2,0,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,0,2,2,0,1,1,1,1,2,0,2,0,2,0,2,0,1,1,0,2,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,2,0,2,0,2,2,0
1,561901.147101,4956503.87301,T1249M2180F1234Pop1,1,0,0,0,2,2,0,1,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,2,0,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,1,1,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,0,2,0,2,2,0,2,0,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,1,1,2,0,0,2,2,0,1,1,2,0,0,2,1,1,1,1,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,2,0,2,0,1,1,0,2,0,2,0,2,0,2,1,1,2,0,2,0,0,2
1,547382.527888,4988353.50964,T1249M153F1986Pop1,0,0,0,0,2,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,0,2,2,0,2,0,1,1,1,1,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,0,2,1,1,2,0,1,1,0,2,0,2,2,0,1,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,0,2,2,0,1,1,1,1,2,0,2,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,0,2,0
1,549403.18434,4980708.80316,T1249M3707F4008Pop1,1,0,0,0,2,1,1,1,1,0,2,2,0,1,1,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,0,2,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,0,2,0,2,2,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,2,0,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,0,2,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,0,2,2,0,0,2,0,2,1,1,2,0,2,0,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2,2,0,2,0,0,2,0,2,1,1,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,1,1,0,2,1,1,2,0,1,1
1,556802.863772,4962021.58585,T1249M3626F1665Pop1,1,0,0,0,2,1,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,2,0,1,1,1,1,2,0,0,2,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,0,2,0,2,2,0,2,0,0,2,1,1,1,1,0,2,0,2,0,2,0,2,2,0,1,1,0,2,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,1,1,1,1
1,507843.159201,4995819.87162,T1249M4448F3711Pop1,1,0,0,0,2,2,0,1,1,2,0,2,0,1,1,0,2,1,1,2,0,0,2,2,0,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,0,2,1,1,0,2,0,2,1,1,1,1,0,2,1,1,2,0,0,2,2,0,1,1,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,2,0,0,2,0,2,2,0,1,1,0,2,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,2,0,2,0,1,1,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,1,1,0,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,2,0,2,0,1,1
1,489164.462473,4990175.74665,T1249M497F2775Pop1,1,0,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,0,2,2,0,0,2,0,2,2,0,0,2,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,1,1,0,2,2,0,2,0,1,1,1,1,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,2,0,0,2,1,1,2,0,1,1,1,1,1,1,2,0,0,2,2,0,1,1,0,2,0,2,2,0,1,1,0,2,2,0,2,0,0,2
1,491746.042387,4935713.88502,T1249M158F1729Pop1,1,0,0,2,0,2,0,0,2,2,0,0,2,1,1,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,2,0,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,1,1,0,2,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,2,0,1,1,1,1,2,0,1,1,0,2,2,0,1,1,0,2,2,0,2,0,0,2,2,0,2,0,1,1,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,1,1,1,1,1,1,2,0,0,2,2,0,2,0,1,1
1,495394.24782,4950305.68932,T1249M4243F1275Pop1,1,0,0,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,2,0,0,2,1,1,0,2,2,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0,1,1,1,1,1,1,0,2,2,0,0,2,0,2,0,2,0,2,1,1,0,2,0,2,1,1,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,2,0,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,1,1,1,1,0,2,1,1,2,0,2,0,0,2,0,2,0,2,2,0,1,1,0,2,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0
1,537643.835852,4923674.05627,T1249M3367F4586Pop1,1,0,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,0,2,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,1,1,0,2,1,1,2,0,2,0,0,2,0,2,2,0,1,1,1,1,0,2,2,0,2,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,2,0
1,508277.424891,4929253.76736,T1249M1697F3747Pop1,1,0,0,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,1,1,0,2,1,1,2,0,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,0,2,1,1,0,2,0,2,2,0,0,2,0,2,0,2,0,2,1,1,0,2,0,2,1,1,2,0,1,1,2,0,0,2,1,1,2,0,0,2,2,0,2,0,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,0,2,2,0,1,1,1,1,1,1,2,0
1,535668.072798,4950212.50449,T1249M636F162Pop1,0,0,0,1,1,0,2,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,0,2,2,0,0,2,1,1,0,2,2,0,0,2,1,1,2,0,2,0,0,2,0,2,2,0,2,0,0,2,0,2,0,2,0,2,2,0,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,0,2,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,2,0,2,0,0,2,1,1,2,0,0,2
1,503029.980013,4906257.49054,T1249M2872F794Pop1,0,0,0,2,0,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,2,0,1,1,1,1,0,2,1,1,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,0,2,1,1,1,1,1,1,0,2,0,2,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,2,0,0,2,1,1,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,2,0,2,0,1,1,1,1,2,0,2,0,0,2,2,0,0,2,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,0,2,1,1,1,1,0,2,0,2,0,2,2,0,0,2
1,506142.317679,4919892.75507,T1249M164F1050Pop1,1,0,0,2,0,1,1,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,2,0,0,2,1,1,0,2,0,2,1,1,0,2,2,0,0,2,2,0,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,2,0,0,2,0,2,0,2,1,1,1,1,0,2,1,1,1,1,2,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,2,0,0,2,2,0,2,0,1,1,0,2,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,0,2,1,1,0,2,0,2,1,1,2,0,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,0,2,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,0,2
1,520631.180766,4934592.02488,T1249M2611F872Pop1,1,0,0,2,0,2,0,0,2,2,0,2,0,2,0,0,2,2,0,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,2,0,1,1,0,2,2,0,2,0,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,0,2,1,1,1,1,2,0,2,0,2,0,0,2,2,0,2,0,1,1,1,1,1,1,0,2,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,1,1,0,2,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,0,2,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,0,2,0,2,1,1
1,480534.666197,4980752.23967,T1249M3669F4510Pop1,1,0,0,2,0,1,1,1,1,2,0,0,2,1,1,1,1,0,2,0,2,2,0,1,1,1,1,1,1,0,2,2,0,1,1,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,1,1,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2,2,0,0,2,2,0,2,0,1,1,2,0,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,0,2,1,1,0,2,2,0,0,2,1,1,1,1,1,1,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,1,1,0,2,1,1,2,0,1,1,1,1,2,0,2,0,1,1
1,528796.075976,4952052.69265,T1249M3209F1887Pop1,0,0,0,1,1,1,1,0,2,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,0,2,2,0,0,2,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,2,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,2,0,2,0,2,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,1,1,0,2,1,1,2,0,2,0,1,1,0,2,2,0,1,1,2,0,1,1,0,2,2,0,0,2,2,0,0,2,1,1,1,1,1,1,2,0,0,2,2,0,0,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1
1,568530.245306,4944004.79616,T1249M168F435Pop1,1,0,0,0,2,2,0,0,2,2,0,2,0,2,0,2,0,1,1,2,0,0,2,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,1,1,2,0,2,0,2,0,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,2,0,1,1,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,1,1,0,2,2,0,1,1,0,2
1,564107.995722,4917237.47235,T1249M4138F3520Pop1,0,0,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,2,0,2,0,2,0,2,0,2,0,1,1,2,0,2,0,0,2,1,1,0,2,2,0,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,2,0,2,0,0,2,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,2,0,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,2,0,0,2,1,1,0,2,1,1,2,0,2,0,0,2,0,2,1,1,0,2,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,1,1,0,2,1,1,0,2,2,0,1,1,2,0,0,2,0,2
1,502743.71321,4919463.1687,T1249M170F4620Pop1,1,0,0,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,0,2,0,2,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,0,2,2,0,1,1,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,0,2,1,1,0,2,1,1,1,1,1,1,0,2,2,0,0,2,2,0,1,1,0,2,0,2,0,2,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,0,2,2,0,2,0,1,1,1,1,1,1,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,1,1,1,0,2
