"Trt" "NumPop" "Type" "Demog" "Envi" "SET" "NumInd" "DataSetNames" "GoodBFfile" "numNeut" "numSel" "xtx.999perc" "bf.999perc" "rho.999perc" "xtx.FPR" "bf.FPR" "rho.FPR" "xtx.TPR" "bf.TPR" "rho.TPR" "cpname" "K5.999perc" "KTW.999perc" "KTW" "Lq.K.5.FPR" "Lq.K.TW.FPR" "L.empQ.K.5.FPR" "L.empQ.K.TW.FPR" "Lq.K.5.TPR" "Lq.K.TW.TPR" "L.empQ.K.5.TPR" "L.empQ.K.TW.TPR" "pca.FPR.K10S" "pca.TPR.K10S" "pca.commonSelFactor.K10S" "pca.NumLocicommonSelFactor.K10S" "pca.FPR.K20S" "pca.TPR.K20S" "pca.commonSelFactor.K20S" "pca.NumLocicommonSelFactor.K20S" "pca.FPR.K10NS" "pca.TPR.K10NS" "pca.commonSelFactor.K10NS" "pca.NumLocicommonSelFactor.K10NS" "Vall.none" "Vall.pcadapt" "Vall.lfmm" "Vall.lfmm.pcadapt" "Vall.bf" "Vall.bf.pcadapt" "Vall.bf.lfmm" "Vall.bf.lfmm.pcadapt" "Vall.xtx" "Vall.xtx.pcadapt" "Vall.xtx.lfmm" "Vall.xtx.lfmm.pcadapt" "Vall.xtx.bf" "Vall.xtx.bf.pcadapt" "Vall.xtx.bf.lfmm" "Vall.xtx.bf.lfmm.pcadapt" "Vs.weak.none" "Vs.weak.pcadapt" "Vs.weak.lfmm" "Vs.weak.lfmm.pcadapt" "Vs.weak.bf" "Vs.weak.bf.pcadapt" "Vs.weak.bf.lfmm" "Vs.weak.bf.lfmm.pcadapt" "Vs.weak.xtx" "Vs.weak.xtx.pcadapt" "Vs.weak.xtx.lfmm" "Vs.weak.xtx.lfmm.pcadapt" "Vs.weak.xtx.bf" "Vs.weak.xtx.bf.pcadapt" "Vs.weak.xtx.bf.lfmm" "Vs.weak.xtx.bf.lfmm.pcadapt" "Vs.strong.none" "Vs.strong.pcadapt" "Vs.strong.lfmm" "Vs.strong.lfmm.pcadapt" "Vs.strong.bf" "Vs.strong.bf.pcadapt" "Vs.strong.bf.lfmm" "Vs.strong.bf.lfmm.pcadapt" "Vs.strong.xtx" "Vs.strong.xtx.pcadapt" "Vs.strong.xtx.lfmm" "Vs.strong.xtx.lfmm.pcadapt" "Vs.strong.xtx.bf" "Vs.strong.xtx.bf.pcadapt" "Vs.strong.xtx.bf.lfmm" "Vs.strong.xtx.bf.lfmm.pcadapt" "NotFound" "GEAonly" "FSTonly" "Both"
"P60" 60 "Pair" "1R" "1351142986_950" 9 20 "1R_P60_1351142986_950_9_NumPops=60_NumInd=20.bayenv" TRUE 9900 94 90.142 0.164263608022661 0.18296 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.627659574468085 0.627659574468085 0.308510638297872 "../LFMMBayenv2PCAdaptResults/1R_P60_1351142986_950_9_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 12.7644 3.64933 25 0.53 0.000404040404040404 0.000101010101010101 0.000101010101010101 0.861702127659574 0.648936170212766 0.585106382978723 0.553191489361702 0.000101010101010101 0.606382978723404 "10" 51 0.000101010101010101 0 5 64 0.000101010101010101 0.574468085106383 10 64 "27" "3" "1" "0" "1" "1" "1" "1" "0" "2" "0" "2" "3" "5" "4" "43" "16" "3" "1" "0" "1" "1" "1" "1" "0" "2" "0" "2" "3" "5" "3" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "27" "3" "5" "59"
"P60" 60 "Pair" "2R" "1351142986_950" 10 20 "2R_P60_1351142986_950_10_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 82.713 0.235250611584401 0.15168 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.91 0.85 0.43 "../LFMMBayenv2PCAdaptResults/2R_P60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 11.3429 4.02334 22 0.416868686868687 0.00131313131313131 0.000101010101010101 0.000101010101010101 0.95 0.82 0.9 0.66 0.000101010101010101 0.9 "4" 90 0.000101010101010101 0 11 88 0.000101010101010101 0.84 10 89 "9" "0" "0" "0" "0" "0" "0" "0" "1" "4" "0" "1" "0" "20" "0" "65" "6" "0" "0" "0" "0" "0" "0" "0" "0" "3" "0" "1" "0" "14" "0" "26" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "9" "0" "5" "86"
"P60" 60 "Pair" "IBD" "1351142986_950" 11 20 "IBD_P60_1351142986_950_11_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 86.624 0.406182378804428 0.20365 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.68 0 "../LFMMBayenv2PCAdaptResults/IBD_P60_1351142986_950_11_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 12.1484 5.02829 18 0.47 0.0209090909090909 0.000202020202020202 0.000101010101010101 1 0.86 0.99 0.36 0.000202020202020202 0.99 "5" 99 0.000101010101010101 0.96 2 99 0.000202020202020202 0.99 1 98 "1" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0" "4" "0" "36" "0" "32" "1" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0" "4" "0" "12" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "0" "27" "72"
"P60" 60 "Pair" "IM" "1351142986_950" 12 20 "IM_P60_1351142986_950_12_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 82.814 0.334996280243225 0.25835 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.12 0.55 0.53 "../LFMMBayenv2PCAdaptResults/IM_P60_1351142986_950_12_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 7.25129 7.25129 5 0.14969696969697 0.14969696969697 0.000101010101010101 0.000101010101010101 0.99 0.99 0.55 0.55 0.000101010101010101 0.49 "5" 99 0.000101010101010101 0.5 10 95 0.000101010101010101 0.52 10 99 "43" "0" "2" "0" "2" "0" "4" "37" "0" "0" "0" "0" "0" "0" "0" "12" "43" "0" "1" "0" "2" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "43" "8" "0" "49"
"P30" 30 "Pair" "1R" "1351142954_453" 1 20 "1R_P30_1351142954_453_1_NumPops=30_NumInd=20.bayenv" TRUE 9900 94 52.665 -0.216968742375722 0.27989 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.574468085106383 0.702127659574468 0 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142954_453_1_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 9.75728 5.92774 14 0.341313131313131 0.0539393939393939 0.000101010101010101 0.000101010101010101 0.904255319148936 0.808510638297872 0.638297872340426 0.457446808510638 0.000101010101010101 0.436170212765957 "6" 69 0.000101010101010101 0.287234042553192 9 69 0.000101010101010101 0.48936170212766 9 66 "23" "2" "1" "0" "11" "0" "3" "0" "1" "0" "1" "0" "4" "10" "9" "29" "15" "1" "1" "0" "9" "0" "3" "0" "1" "0" "1" "0" "2" "3" "6" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "23" "15" "3" "53"
"P30" 30 "Pair" "2R" "1351142954_453" 2 20 "2R_P30_1351142954_453_2_NumPops=30_NumInd=20.bayenv" TRUE 9900 98 50.653 -0.0651734269110072 0.24502 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.63265306122449 0.755102040816326 0 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142954_453_2_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 9.73761 4.67885 13 0.349090909090909 0.0122222222222222 0.000101010101010101 0.000101010101010101 0.948979591836735 0.857142857142857 0.846938775510204 0.663265306122449 0.000101010101010101 0.918367346938776 "4" 90 0.000101010101010101 0.377551020408163 11 89 0.000101010101010101 0.785714285714286 7 87 "6" "14" "1" "3" "0" "5" "1" "6" "0" "0" "0" "0" "0" "8" "0" "54" "4" "13" "1" "2" "0" "4" "1" "3" "0" "0" "0" "0" "0" "8" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "6" "2" "14" "76"
"P30" 30 "Pair" "IBD" "1351142954_453" 3 20 "IBD_P30_1351142954_453_3_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 45.546 0.490309708301158 0.28832 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.63 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 8.38243 7.09 9 0.199191919191919 0.157373737373737 0.000101010101010101 0.000101010101010101 1 0.99 0.35 0.19 0.000202020202020202 0.99 "6" 99 0.000101010101010101 0.88 13 99 0.000101010101010101 0.96 5 99 "0" "0" "0" "0" "0" "0" "0" "0" "1" "36" "0" "0" "0" "44" "0" "19" "0" "0" "0" "0" "0" "0" "0" "0" "1" "35" "0" "0" "0" "9" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "37" "63"
"P30" 30 "Pair" "IM" "1351142954_453" 4 20 "IM_P30_1351142954_453_4_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 43.81 0.416057729263038 0.27856 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.2 0.11 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142954_453_4_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 6.89273 7.82657 3 0.106666666666667 0.174444444444444 0.000101010101010101 0.000101010101010101 0.91 0.95 0.36 0.46 0.000101010101010101 0.37 "6" 86 0.000101010101010101 0.15 7 81 0.000101010101010101 0.32 10 83 "53" "1" "10" "16" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "11" "41" "1" "3" "2" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "53" "10" "1" "36"
"P30" 30 "Pair" "1R" "1351142970_988" 5 20 "1R_P30_1351142970_988_5_NumPops=30_NumInd=20.bayenv" TRUE 9900 92 54.23 1.78940442051114 0.25327 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.5 0.25 0 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142970_988_5_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 12.017 5.26973 17 0.468787878787879 0.024949494949495 0.000101010101010101 0.000101010101010101 0.91304347826087 0.869565217391304 0.684782608695652 0.652173913043478 0.000101010101010101 0.576086956521739 "8" 60 0.000101010101010101 0 18 57 0.000101010101010101 0.423913043478261 10 57 "23" "6" "12" "5" "0" "0" "0" "0" "0" "3" "4" "16" "0" "0" "0" "23" "14" "5" "12" "4" "0" "0" "0" "0" "0" "2" "2" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "23" "12" "9" "48"
"P30" 30 "Pair" "2R" "1351142970_988" 6 20 "2R_P30_1351142970_988_6_NumPops=30_NumInd=20.bayenv" TRUE 9900 99 50.368 0.463773578899397 0.25286 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.828282828282828 0.868686868686869 0 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142970_988_6_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 8.69175 5.55098 13 0.26979797979798 0.0422222222222222 0.000101010101010101 0.000101010101010101 0.96969696969697 0.96969696969697 0.878787878787879 0.272727272727273 0.000101010101010101 0.919191919191919 "1" 85 0.000101010101010101 0.505050505050505 6 84 0.000101010101010101 0.777777777777778 3 84 "7" "4" "0" "0" "1" "4" "0" "1" "0" "2" "0" "0" "0" "54" "0" "26" "5" "3" "0" "0" "1" "4" "0" "1" "0" "2" "0" "0" "0" "26" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "7" "1" "6" "85"
"P30" 30 "Pair" "IBD" "1351142970_988" 7 20 "IBD_P30_1351142970_988_7_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 44.724 0.127072387119455 0.26523 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.83 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 10.2299 6.7752 9 0.361515151515152 0.141919191919192 0.000202020202020202 0.000101010101010101 1 1 1 0.11 0.000202020202020202 0.99 "6" 101 0.000101010101010101 0.95 1 100 0.000202020202020202 0.99 5 101 "0" "0" "0" "0" "0" "0" "0" "0" "1" "16" "0" "0" "0" "72" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "1" "16" "0" "0" "0" "28" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "0" "6" "0" "0" "17" "83"
"P30" 30 "Pair" "IM" "1351142970_988" 8 20 "IM_P30_1351142970_988_8_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 43.355 0.201205883391791 0.30611 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.22 0.11 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142970_988_8_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 7.49069 7.95109 3 0.139393939393939 0.168282828282828 0.000101010101010101 0.000101010101010101 0.89 0.92 0.44 0.47 0.000101010101010101 0.23 "2" 80 0.000101010101010101 0.16 16 72 0.000101010101010101 0.35 1 78 "53" "0" "21" "4" "0" "0" "3" "8" "0" "0" "0" "0" "0" "0" "0" "11" "46" "0" "1" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "53" "24" "0" "23"
"P30" 30 "Pair" "1R" "1351142986_950" 9 20 "1R_P30_1351142986_950_9_NumPops=30_NumInd=20.bayenv" TRUE 9900 91 53.078 1.37856141201858 0.19785 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.659340659340659 0.296703296703297 0.010989010989011 "../LFMMBayenv2PCAdaptResults/1R_P30_1351142986_950_9_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 14.057 5.43014 17 0.542626262626263 0.0312121212121212 0.000101010101010101 0.000101010101010101 0.89010989010989 0.846153846153846 0.626373626373626 0.43956043956044 0.000101010101010101 0.648351648351648 "7" 67 0.000101010101010101 0 17 64 0.000101010101010101 0.593406593406593 3 62 "25" "3" "3" "0" "0" "0" "0" "0" "4" "18" "0" "11" "0" "1" "0" "26" "15" "3" "3" "0" "0" "0" "0" "0" "3" "15" "0" "6" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "25" "3" "25" "38"
"P30" 30 "Pair" "2R" "1351142986_950" 10 20 "2R_P30_1351142986_950_10_NumPops=30_NumInd=20.bayenv" TRUE 9900 98 51.113 0.372009352452663 0.20774 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.908163265306122 0.86734693877551 0 "../LFMMBayenv2PCAdaptResults/2R_P30_1351142986_950_10_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 9.39076 5.4252 13 0.275656565656566 0.0437373737373737 0.000101010101010101 0.000101010101010101 0.938775510204082 0.928571428571429 0.908163265306122 0.887755102040816 0.000101010101010101 0.591836734693878 "8" 90 0.000101010101010101 0 17 88 0.000101010101010101 0.755102040816326 4 89 "9" "0" "0" "0" "0" "0" "0" "0" "1" "0" "3" "0" "0" "1" "27" "57" "6" "0" "0" "0" "0" "0" "0" "0" "1" "0" "1" "0" "0" "1" "22" "18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "9" "0" "1" "88"
"P30" 30 "Pair" "IBD" "1351142986_950" 11 20 "IBD_P30_1351142986_950_11_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 46.698 0.237518604633107 0.21093 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.88 0 "../LFMMBayenv2PCAdaptResults/IBD_P30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 10.7529 7.4703 9 0.377373737373737 0.188585858585859 0.000202020202020202 0.000101010101010101 1 1 0.99 0.69 0.000202020202020202 1 "4" 99 0.000101010101010101 0.94 7 99 0.000202020202020202 0.98 5 99 "0" "1" "0" "0" "0" "0" "0" "0" "0" "9" "0" "2" "0" "21" "0" "67" "0" "1" "0" "0" "0" "0" "0" "0" "0" "9" "0" "2" "0" "21" "0" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "10" "90"
"P30" 30 "Pair" "IM" "1351142986_950" 12 20 "IM_P30_1351142986_950_12_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 44.066 -0.246930432035196 0.25345 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.43 0.19 "../LFMMBayenv2PCAdaptResults/IM_P30_1351142986_950_12_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 7.26904 7.85312 3 0.144848484848485 0.191111111111111 0.000101010101010101 0.000101010101010101 0.94 0.99 0.42 0.59 0.000101010101010101 0.37 "4" 90 0.000101010101010101 0.17 9 85 0.000101010101010101 0.38 10 88 "41" "0" "15" "1" "0" "0" "7" "25" "0" "0" "0" "0" "0" "0" "0" "11" "39" "0" "7" "0" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "41" "22" "0" "37"
"T90.9x10s" 90 "Tran" "1R" "1351142954_453" 1 20 "1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=20.bayenv" TRUE 9900 97 122.42 0.180813775754397 0.18035 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.762886597938144 0.721649484536082 0.288659793814433 "../LFMMBayenv2PCAdaptResults/1R_T90.9x10s_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 12.7876 2.24385 32 0.511818181818182 0 0.000101010101010101 0.000101010101010101 0.907216494845361 0.618556701030928 0.804123711340206 0.793814432989691 0.000101010101010101 0.381443298969072 "2" 80 0.000101010101010101 0.247422680412371 7 84 0.000101010101010101 0.577319587628866 4 78 "16" "0" "5" "0" "0" "0" "2" "0" "4" "0" "2" "0" "0" "0" "31" "37" "11" "0" "5" "0" "0" "0" "2" "0" "4" "0" "2" "0" "0" "0" "17" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "16" "7" "4" "70"
"T90.9x10s" 90 "Tran" "2R" "1351142954_453" 2 20 "2R_T90.9x10s_1351142954_453_2_NumPops=90_NumInd=20.bayenv" TRUE 9900 99 114.77 2.03514945777346 0.15658 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.878787878787879 0.747474747474748 0.585858585858586 "../LFMMBayenv2PCAdaptResults/2R_T90.9x10s_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 11.7914 2.35372 30 0.461111111111111 0 0.000101010101010101 0.000101010101010101 0.95959595959596 0.777777777777778 0.909090909090909 0.808080808080808 0.000101010101010101 0.909090909090909 "7" 93 0.000101010101010101 0.797979797979798 2 90 0.000101010101010101 0.898989898989899 1 92 "8" "0" "0" "3" "0" "1" "0" "0" "1" "6" "0" "7" "0" "3" "0" "70" "6" "0" "0" "3" "0" "1" "0" "0" "0" "5" "0" "7" "0" "3" "0" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "8" "0" "7" "84"
"T90.9x10s" 90 "Tran" "IBD" "1351142954_453" 3 20 "IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 125.77 0.714916247993585 0.20904 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.98 0.15 0.07 "../LFMMBayenv2PCAdaptResults/IBD_T90.9x10s_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 10.913 2.35216 35 0.491111111111111 0 0.000101010101010101 0.000101010101010101 1 0.55 0.56 0.76 0.000202020202020202 1 "8" 100 0.000202020202020202 1 2 98 0.000202020202020202 1 6 98 "0" "2" "0" "0" "0" "0" "0" "0" "0" "22" "0" "61" "0" "0" "0" "15" "0" "2" "0" "0" "0" "0" "0" "0" "0" "22" "0" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "24" "76"
"T90.9x10s" 90 "Tran" "IM" "1351142954_453" 4 20 "IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 118.41 1.48884672547378 0.19712 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.19 0.84 0.69 "../LFMMBayenv2PCAdaptResults/IM_T90.9x10s_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 7.25006 7.25006 5 0.233636363636364 0.233636363636364 0.000101010101010101 0.000101010101010101 1 1 0.89 0.89 0.000101010101010101 0.72 "9" 100 0.000101010101010101 0.55 17 99 0.000101010101010101 0.67 8 99 "10" "0" "4" "2" "1" "0" "13" "51" "0" "0" "0" "0" "0" "0" "0" "19" "10" "0" "4" "2" "1" "0" "13" "18" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "10" "18" "0" "72"
"T90.9x10s" 90 "Tran" "1R" "1351142970_988" 5 20 "1R_T90.9x10s_1351142970_988_5_NumPops=90_NumInd=20.bayenv" TRUE 9900 97 121.05 0.546468629699749 0.16462 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.711340206185567 0.608247422680412 0.690721649484536 "../LFMMBayenv2PCAdaptResults/1R_T90.9x10s_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 11.3634 2.3071 33 0.386161616161616 0 0.000101010101010101 0.000101010101010101 0.896907216494845 0.608247422680412 0.711340206185567 0.721649484536082 0.000101010101010101 0.505154639175258 "1" 65 0.000101010101010101 0.22680412371134 6 79 0.000101010101010101 0.22680412371134 8 57 "24" "0" "3" "0" "0" "0" "1" "0" "1" "1" "2" "7" "1" "0" "16" "41" "16" "0" "3" "0" "0" "0" "1" "0" "0" "1" "1" "5" "1" "0" "12" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "24" "4" "2" "67"
"T90.9x10s" 90 "Tran" "2R" "1351142970_988" 6 20 "2R_T90.9x10s_1351142970_988_6_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 115.61 0.830331993451962 0.14717 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.85 0.53 0.69 "../LFMMBayenv2PCAdaptResults/2R_T90.9x10s_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 10.6127 2.99781 27 0.387171717171717 0 0.000101010101010101 0.000101010101010101 0.95 0.64 0.9 0.7 0.000101010101010101 0.6 "3" 88 0.000101010101010101 0.45 6 87 0.000101010101010101 0.8 5 92 "12" "0" "3" "0" "0" "0" "0" "0" "8" "5" "11" "8" "2" "3" "4" "44" "10" "0" "3" "0" "0" "0" "0" "0" "7" "5" "7" "7" "0" "1" "4" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "12" "3" "13" "72"
"T90.9x10s" 90 "Tran" "IBD" "1351142970_988" 7 20 "IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 122.45 0.727451786402971 0.19428 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.12 0.07 "../LFMMBayenv2PCAdaptResults/IBD_T90.9x10s_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 8.64067 3.74878 29 0.212424242424242 0.000101010101010101 0.000101010101010101 0.000101010101010101 1 0.42 0.07 0.38 0.000202020202020202 1 "4" 101 0.000101010101010101 0.94 12 100 0.000202020202020202 1 5 101 "0" "0" "0" "0" "0" "0" "0" "0" "0" "61" "0" "27" "0" "1" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "45" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "61" "39"
"T90.9x10s" 90 "Tran" "IM" "1351142970_988" 8 20 "IM_T90.9x10s_1351142970_988_8_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 115.62 0.455073375921124 0.20282 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.26 0.6 0.79 "../LFMMBayenv2PCAdaptResults/IM_T90.9x10s_1351142970_988_8_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 7.38156 7.38156 5 0.146161616161616 0.146161616161616 0.000101010101010101 0.000101010101010101 0.99 0.99 0.64 0.64 0.000101010101010101 0.74 "8" 99 0.000101010101010101 0.6 6 96 0.000101010101010101 0.63 2 96 "26" "10" "0" "4" "0" "0" "0" "34" "0" "0" "0" "0" "0" "0" "0" "26" "26" "10" "0" "4" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "26" "0" "10" "64"
"T90.9x10s" 90 "Tran" "1R" "1351142986_950" 9 20 "1R_T90.9x10s_1351142986_950_9_NumPops=90_NumInd=20.bayenv" TRUE 9900 97 117.98 0.806573375125132 0.18199 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.597938144329897 0.577319587628866 0.628865979381443 "../LFMMBayenv2PCAdaptResults/1R_T90.9x10s_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 13.1151 2.68402 30 0.538686868686869 0 0.000101010101010101 0.000101010101010101 0.835051546391753 0.56701030927835 0.690721649484536 0.628865979381443 0.000101010101010101 0.484536082474227 "10" 73 0.000101010101010101 0.22680412371134 7 60 0.000101010101010101 0.54639175257732 1 67 "30" "1" "3" "1" "1" "0" "3" "0" "0" "2" "1" "3" "1" "1" "11" "39" "17" "1" "3" "1" "1" "0" "3" "0" "0" "2" "1" "3" "0" "1" "6" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "30" "7" "3" "57"
"T90.9x10s" 90 "Tran" "2R" "1351142986_950" 10 20 "2R_T90.9x10s_1351142986_950_10_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 116.68 0.366180057989114 0.18667 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.89 0.86 0.77 "../LFMMBayenv2PCAdaptResults/2R_T90.9x10s_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 11.5619 3.44848 27 0.47050505050505 0 0.000101010101010101 0.000101010101010101 0.94 0.83 0.88 0.83 0.000101010101010101 0.84 "4" 91 0.000101010101010101 0.37 12 87 0.000101010101010101 0.8 5 89 "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "2" "1" "5" "3" "77" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "2" "1" "4" "2" "33" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "11" "0" "0" "89"
